"id","area","rainfall","runoff","evapotransmission","Manning_n_hillslope","channel_width","channel_depth","width_B","gradient_perpendicular","length_A","gradient_parallel","length_B","aquifer_thickness","hydraulic_conductivity_A","MvG_alpha","MvG_thetaR","MvG_thetaS","MvG_n","width_A"
20003,1.61e+08,2.29428037170891e-08,9.21739130434783e-09,1.37254124127413e-08,0.0535558555855586,1.10977599721746,0.621643126358234,733.0510834,0.062840124,86537.1273396019,0.0158682902502613,165553.138645423,NA,3.26141360756036e-06,3.50566371681416,0,0.490753097345133,1.19307610619469,972.497418758247
20004,31100000,1.95837744435926e-08,6.65594855305466e-09,1.2927825890538e-08,0.0501787681522283,0.414479971771858,0.322393752633689,781.4730616,0.053556569,14541.7065036325,0.00452431630986895,27072.1612572155,2044.17004406389,3.34959490740741e-06,3.94016666666667,0,0.485308333333333,1.192785,1148.78157323738
20005,9.3e+07,2.41469840226822e-08,1.02688172043011e-08,1.38781668183811e-08,0.0542123424684937,0.890266564013274,0.536699214261037,653.8115436,0.06657876,64247.6224240803,0.0206577054728542,110722.237922688,NA,3.24682762425638e-06,3.53264248704663,0,0.490415025906736,1.19305803108808,839.939670158559
20006,51800000,2.35132049144753e-08,1.07528957528958e-08,1.27603091615796e-08,0.0490606849589425,0.67990146124273,0.448416482192665,523.5092891,0.066857508,41956.0175233255,0.0218938985974735,75730.7277398382,711.492381360803,3.27788567168864e-06,3.47,0,0.4912,1.1931,684.002406235304
20007,6.4e+07,2.44004956659649e-08,1.1875e-08,1.25254956659649e-08,0.0543100681909346,0.794191387513111,0.497356387257179,621.9691823,0.091744961,53889.8228150092,0.026649647807238,95123.3887067959,NA,3.22484735641439e-06,3.61601449275362,0,0.489370289855072,1.19300217391304,672.810345279758
21001,23700000,5.39346021084056e-08,2.78059071729958e-08,2.61286949354098e-08,0.0367730048431249,0.739539004380432,0.474269257006273,526.0430464,0.281207729,15241.9803980568,0.03223315278317,67529.3598083981,0,3.2037037037037e-06,3.47,0,0.4912,1.1931,350.958458176478
21002,45600000,2.88052604680028e-08,2.20175438596491e-08,6.78771660835365e-09,0.030829940972929,0.912820181634915,0.545725699925139,477.0348194,0.132713367,27811.6522575619,0.0183330677728681,87497.7881636163,0,3.2037037037037e-06,4.43369565217391,0,0.479123913043478,1.19245434782609,521.156030992811
21003,6.94e+08,3.61254091677923e-08,2.31066282420749e-08,1.30187809257173e-08,0.056395056766804,3.64809719662182,1.37434315831877,539.3039918,0.192548332,510774.447635734,0.0291991262183203,1295117.48659489,0,3.2037037037037e-06,3.5736926286509,0,0.489900625869263,1.19303052851182,535.858721068355
21005,3.73e+08,3.97696390399818e-08,2.56997319034853e-08,1.40699071364966e-08,0.056242323567905,2.82057134389471,1.15773450502645,542.6655272,0.220479219,269767.173875522,0.0307141638117448,692143.502615874,0,3.2037037037037e-06,3.537425997426,0,0.490355083655084,1.19305482625483,538.905586183054
21006,1.5e+09,3.68859440976405e-08,2.4988e-08,1.18979440976405e-08,0.0636551238171935,5.57737383738978,1.82391286949558,547.3053853,0.202032053,1049623.886858,0.0324301975497408,2765923.88460548,0,3.20269106574254e-06,3.64584033613445,0,0.488996541693601,1.19298219133807,542.314272763856
21007,4.99e+08,4.13857757659094e-08,3.0809619238477e-08,1.05761565274324e-08,0.0666545270612038,3.57200300307824,1.35516484802398,524.694523,0.202907566,350081.402150307,0.0362651676888644,1002080.28359659,0,3.20065297161816e-06,3.72113924050633,0,0.488052969814995,1.1929317429406,497.964093464675
21008,1.11e+09,2.96608622640821e-08,1.88711711711712e-08,1.07896910929109e-08,0.0685593305271598,4.16945502278175,1.50234766563453,567.7693515,0.116688366,755719.433660637,0.0203920627910876,1953910.86464349,1.18365025488702,3.08404790660225e-06,3.6837652173913,0,0.488521304347826,1.1929567826087,568.091421203357
21009,4.39e+09,3.02629524168786e-08,1.8520728929385e-08,1.17422234874936e-08,0.0576486242217313,8.21447240095187,2.36104374761184,571.7011909,0.14087786,2916936.71120607,0.02516278712258,7357602.24733831,75.3577630513987,3.17570425385e-06,3.62383381279044,0,0.489272305819872,1.19299693516265,596.661772738276
21010,2.08e+09,3.41606939323509e-08,2.04932692307692e-08,1.36674247015817e-08,0.0595169397808384,5.94779056003151,1.9038001753255,564.3698256,0.177696678,1439483.56805774,0.0295999932475361,3585292.38416771,20.4982207476484,3.18840962213957e-06,3.5983379823338,0,0.48959179451418,1.1930140167364,580.147942517902
21011,2.31e+08,4.26850229377335e-08,2.81558441558442e-08,1.45291787818893e-08,0.052186125038371,2.32331792572605,1.01731788525295,533.7432342,0.227263536,159460.062850862,0.043418213006454,447770.388143139,0,3.2037037037037e-06,3.60661016949153,0,0.48948813559322,1.19300847457627,515.889406974711
21012,3.23e+08,3.64106097664854e-08,2.80433436532508e-08,8.36726611323458e-09,0.0805907088506207,2.74179219088537,1.1360757098343,511.1452053,0.150293276,247464.497178506,0.0249862432451451,659313.793301673,0.260641271863141,3.18950535694305e-06,3.89004531722054,0,0.485936404833837,1.19281858006042,489.903295337565
21013,2.07e+08,2.947072853162e-08,1.78309178743961e-08,1.16398106572239e-08,0.0472817281728173,1.75021096185574,0.842256783277929,619.2101119,0.140842386,131486.64844635,0.024585009552348,288705.892630764,0,3.18143046779006e-06,3.47954976303318,0,0.491080331753555,1.19309360189573,716.992639512002
21014,1.39e+08,4.96565931280092e-08,3.04532374100719e-08,1.92033557179372e-08,0.0704056392508143,1.87431469956355,0.881615583984801,537.9158009,0.250782622,112523.136497439,0.0371087287492987,296624.505827341,0,3.2037037037037e-06,3.625,0,0.489257692307692,1.19299615384615,468.605921861726
21015,2.39e+08,2.70306789650235e-08,1.39874476987448e-08,1.30432312662787e-08,0.044618423684737,1.66566080070343,0.814908087229739,598.1195702,0.109657753,164445.46938545,0.0205225376521772,365231.449094619,162.119292024903,3.10263590203106e-06,3.478125,0,0.491098185483871,1.19309455645161,654.379573808506
21016,1.19e+08,2.31329374495512e-08,1.08319327731092e-08,1.23010046764419e-08,0.0512932586517303,1.03429597746486,0.593126700265279,615.2813613,0.086612471,73996.7402987857,0.0158406575531637,160128.052121927,0,3.41633865647024e-06,3.48631578947368,0,0.490995546558704,1.19308906882591,743.155233721255
21017,37500000,5.51387824139987e-08,5.16e-08,3.53878241399871e-09,0.0734395,1.26723996740949,0.679136114165439,464.082833,0.284734268,24781.8106076377,0.050038374768136,96334.5034247057,NA,3.2037037037037e-06,3.47,0,0.4912,1.1931,389.268628236712
21018,1.75e+08,2.98826849519545e-08,1.78742857142857e-08,1.20083992376688e-08,0.0564481477763277,1.61120851785236,0.797049726461475,517.6070768,0.142840921,127688.895115429,0.0201936292858366,342757.956552751,0,3.2037037037037e-06,3.69577030812325,0,0.488370868347339,1.1929487394958,510.564369562832
21019,61600000,4.25899560715025e-08,2.69967532467532e-08,1.55932028247492e-08,0.0533603360336034,1.17480152493943,0.645694745164821,600.2960004,0.202768212,47876.9904459877,0.0529870870241427,109747.905198534,0,3.2037037037037e-06,3.50173228346457,0,0.490802362204724,1.19307874015748,561.286339712504
21020,1.55e+08,4.74066772938748e-08,3.23354838709677e-08,1.5071193422907e-08,0.0502732919254658,2.03950093209099,0.932681844805923,515.3266885,0.256604471,110586.213043967,0.0491729381692574,308359.580768968,0,3.2037037037037e-06,3.57300319488818,0,0.489909265175719,1.19303099041534,502.659912863646
21021,3.33e+09,3.21326007860889e-08,2.0187987987988e-08,1.19446127981009e-08,0.0621046815350613,7.46942227658873,2.21602978165263,564.9867953,0.154242285,2252304.80310267,0.0259936896233189,5674374.16872652,14.0560941592546,3.15546003153809e-06,3.62251819505095,0,0.489288791848617,1.19299781659389,586.848857862213
21022,5.03e+08,2.57948097040201e-08,1.3182902584493e-08,1.2611907119527e-08,0.0462936046511628,2.34589133401358,1.02389678244509,557.1092465,0.091410046,334874.945116605,0.0149215962413141,736384.459412071,172.138235859828,3.23192250519378e-06,3.68436170212766,0,0.488513829787234,1.19295638297872,683.0671038354
21023,1.13e+08,2.12632890803409e-08,9.04424778761062e-09,1.22190412927303e-08,0.0413872774554911,0.920966482560576,0.548967710826979,606.875363,0.040170995,54617.1465254889,0.0054095161158495,147740.832703235,259.781580421753,3.22853624901497e-06,3.47,0,0.4912,1.1931,764.852870614189
21024,1.39e+08,2.89637052450545e-08,1.72805755395683e-08,1.16831297054861e-08,0.0923757127138141,1.41190305687041,0.729884548733997,665.7003459,0.104952167,99429.630837127,0.0228546052732235,280379.330451175,6.47384457879355,3.17118015506856e-06,3.81861591695502,0,0.486831487889273,1.19286643598616,495.756943909977
21025,1.74e+08,2.93439727099786e-08,1.63390804597701e-08,1.30048922502085e-08,0.063145291389393,1.53605514321589,0.772067827447149,524.7930452,0.092532625,119525.796099788,0.0155803607601341,297955.314351883,0,3.22843102636535e-06,3.60661016949153,0,0.48948813559322,1.19300847457627,583.980186352734
21026,3.1e+07,4.74700552046954e-08,4.64516129032258e-08,1.01844230146963e-09,0.144324256682351,1.0932,0.615437562888193,462.2052809,0.207110057,22750.7122650355,0.0250648520397985,70484.3209748871,NA,3.2037037037037e-06,5.392,0,0.467115384615385,1.19181230769231,439.814125627244
21027,1.59e+08,2.45272514876063e-08,1.14842767295597e-08,1.30429747580466e-08,0.0462322393436062,1.23103035949565,0.666136800356057,602.1538285,0.069427328,108367.839006957,0.0115981273610687,192770.55857075,290.610319684139,3.27780717225162e-06,3.62352380952381,0,0.48927619047619,1.19299714285714,824.814749611489
21028,5700000,4.6234185943692e-08,3.63157894736842e-08,9.91839647000781e-09,0.142436,0.414479971771858,0.322393752633689,488.5472492,0.24038053,5358.93359722682,0.0205603811683719,16446.8819705422,0,3.2037037037037e-06,4.04571428571429,0,0.483985714285714,1.19271428571429,346.570250227928
21029,3.4e+07,4.85474796886471e-08,NA,NA,0.0978555,NA,NA,524.9275031,0.170258589,26034.1334070813,0.0228241698425479,78757.8914989931,0,3.2037037037037e-06,3.76202898550725,0,0.487540579710145,1.19290434782609,431.70277102244
21030,56200000,5.28888665798643e-08,3.06583629893238e-08,2.22305035905404e-08,0.0327637196709362,1.19580679166829,0.653368603585075,507.8906751,0.303063361,41493.449764386,0.0611921167221198,117421.186227461,0,3.2037037037037e-06,3.50598214285714,0,0.490749107142857,1.19307589285714,478.618908611031
21031,6.48e+08,2.62067661243546e-08,1.30848765432099e-08,1.31218895811447e-08,0.0435632068861976,2.65271561969993,1.11133428848166,576.9291775,0.125455282,471106.939947715,0.0286651219764492,1170553.33873307,77.2022570526939,3.1461636416447e-06,3.73208875286917,0,0.487915761285386,1.19292440703902,553.584342172184
21032,198900000,2.77912138948718e-08,1.47058823529412e-08,1.30853315419306e-08,0.0420422464711182,1.55804971839797,0.77942044288043,507.0156941,0.17897874,153026.901670673,0.0398201306869872,392602.773072341,0,2.83328772121876e-06,3.60896551724138,0,0.489458620689655,1.19300689655172,506.618938127955
21034,1.16e+08,4.92763256630851e-08,3.21637931034483e-08,1.71125325596368e-08,0.0431219895287958,1.75966907428641,0.845288418461773,518.3873457,0.266134247,87200.8732756919,0.0555096425310974,243853.265913335,0,3.2037037037037e-06,3.5553813559322,0,0.490130084745763,1.19304279661017,475.695904935004
21035,655740000,2.60483213473028e-08,1.56952450666423e-08,1.03530762806606e-08,0.0435914579383295,2.92259250187227,1.18548599612404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22001,569800000,2.69356120987925e-08,1.51772551772552e-08,1.17583569215373e-08,0.0502913787924302,2.6790216139479,1.11866932446136,646.511922,0.092519205,387087.086454628,0.0207455037841586,1018938.08824779,925.682009986931,3.26549837765116e-06,3.56988888888889,0,0.489948290598291,1.19303307692308,559.209638516755
22002,59500000,3.2322734518551e-08,2.03697478991597e-08,1.19529866193913e-08,0.0361445,1.00292783987683,0.581073017130537,463.5904302,0.20698965,49507.8747331906,0.0269854982468118,151057.178550649,0,3.2037037037037e-06,3.47,0,0.4912,1.1931,393.890582168194
22003,21400000,3.34635369133234e-08,2.61214953271028e-08,7.34204158622055e-09,0.078258,0.681121016413383,0.44895254544331,392.002168,0.238516593,16843.6959752272,0.0272961929707296,52567.5963756559,0,3.2037037037037e-06,4.11113636363636,0,0.483165909090909,1.19267045454545,407.094892585014
22004,2.05e+08,2.40202282010408e-08,1.1819512195122e-08,1.22007160059189e-08,0.0547109421884377,1.41806155825479,0.7320054373016,675.5575534,0.075033549,133996.382579858,0.0150605578428483,282002.798627791,NA,3.22572512271307e-06,3.47971084337349,0,0.491078313253012,1.1930934939759,726.943140272075
22006,269400000,2.20555129655995e-08,7.92501855976243e-09,1.41304944058371e-08,0.0468762515018022,1.33112033077404,0.70177161071098,579.51683,0.036995592,189478.626585752,0.00722774233880237,336829.051507191,4678.0729112065,3.3762631919554e-06,3.54944444444444,0,0.490204480286738,1.19304677419355,799.812245394304
22007,287300000,2.51610305958132e-08,1.14653672119735e-08,1.36956633838397e-08,0.0594624033731553,1.65340853209363,0.810906971038216,632.4592615,0.04906675,201137.096794088,0.0125744193248648,465031.110496284,2887.94474831847,3.29042225135975e-06,3.72363636363636,0,0.488021678321678,1.19293006993007,617.808128349503
22008,27700000,3.17840222765751e-08,2.06859205776173e-08,1.10981016989578e-08,0.104115911591159,0.689597515221742,0.452669648749541,622.45221,0.148092899,16228.5849448444,0.0351600089757856,58078.2421567301,0,3.14873700454841e-06,4.53052631578947,0,0.47791052631579,1.19238947368421,476.942809757374
22009,3.46e+08,2.86785046463614e-08,1.69104046242775e-08,1.17681000220839e-08,0.0486606606606607,2.20360336063458,0.982064174399913,591.8316301,0.120817312,249124.535242834,0.0238912451118134,694677.981015295,239.927616148255,3.20278240080309e-06,3.63671897289586,0,0.489110841654779,1.19298830242511,498.072501872464
23001,2175600000,3.21959786969096e-08,2.07915057915058e-08,1.14044729054038e-08,0.0598223478348642,6.12704223210515,1.94186112211976,565.1757953,0.097645223,1728169.02545695,0.0321328583207417,5368946.43169108,2347.39047156557,3.20473595756138e-06,3.78676056338028,0,0.487230667878237,1.1928877782826,405.219166866365
23002,1.18e+08,2.98826849519545e-08,8.21186440677966e-09,2.16708205451748e-08,0.0377395779722079,0.896768336305425,0.53930911602113,607.5281038,0.107914372,86480.2491804072,0.0379691588335438,282281.979362722,634.95040146527,3.2037037037037e-06,3.88632231404959,0,0.48598305785124,1.19282107438017,418.021725178476
23003,1007500000,3.2417801384782e-08,2.20853598014888e-08,1.03324415832932e-08,0.0764725263584753,4.29727497037367,1.53289713853624,542.2378851,0.097163173,791231.665012708,0.0259585245904656,2601811.33693029,2289.48417587548,3.20796122910362e-06,4.00119163424125,0,0.484543628404669,1.19274411478599,387.230229071369
23004,751100000,3.63472318556647e-08,2.78684595925975e-08,8.47877226306715e-09,0.0412609044419934,4.16796189665884,1.50198897312122,580.5538796,0.110644633,622562.401412045,0.044794286942959,2035073.42786768,2584.53784343876,3.19127897725882e-06,3.63780568407138,0,0.489097224058163,1.19298757435558,369.077591852296
23005,284900000,3.89774151547232e-08,2.81993681993682e-08,1.0778046955355e-08,0.108634755463059,2.58216678663482,1.09154198424773,586.245933,0.115483966,184795.326017993,0.0289374586860951,640330.223518092,1569.88728264639,3.2037037037037e-06,4.62442708333333,0,0.476733854166667,1.1923265625,444.926679291674
23006,321900000,4.2177999651168e-08,3.33115874495185e-08,8.86641220164949e-09,0.0351161626276787,2.98315988223897,1.20180849897067,632.0592157,0.138683356,266169.902969206,0.0540370317489774,968020.000442205,448.176701276058,3.2037037037037e-06,3.66870570107858,0,0.488710015408321,1.19296687211094,332.534451615619
23007,242100000,2.69039231433821e-08,1.06154481619166e-08,1.62884749814656e-08,0.0525370784234051,1.4604441002654,0.746519019061439,629.3748278,0.092478087,177967.720183344,0.0346664421572871,509423.993507295,815.776459803301,3.2037037037037e-06,3.71228456913828,0,0.488163927855711,1.1929376753507,475.242633023984
23008,343800000,2.98193070411338e-08,1.74549156486329e-08,1.23643913925009e-08,0.0555215646940822,2.23167110502422,0.990385738410728,548.0488106,0.101228417,265571.20256236,0.0289292204115685,954990.142373491,922.584358313933,3.2037037037037e-06,3.71111111111111,0,0.488178632478633,1.19293846153846,360.003716002277
23009,118500000,4.82305901345437e-08,3.77299578059072e-08,1.05006323286365e-08,0.0309743897559024,1.92628575009005,0.897838157968677,655.009129,0.148914256,88660.7576676814,0.058751564538025,346787.370285781,448.176701276058,3.2037037037037e-06,3.53744769874477,0,0.490354811715481,1.19305481171548,341.707946002608
23010,9.6e+07,3.14671327224717e-08,1.82291666666667e-08,1.3237966055805e-08,0.0695849584958496,1.20513972218992,0.65676376698775,578.7691982,0.086142713,61985.6411704109,0.0264394685029257,224282.517238747,2306.39774443336,3.2037037037037e-06,3.718,0,0.488092307692308,1.19293384615385,428.031579018746
23011,58800000,3.79950575370026e-08,3.22959183673469e-08,5.69913916965562e-09,0.0712086208620862,1.2553963433912,0.674898024924192,568.9515667,0.111478152,37751.554251083,0.0378351526517084,128214.759650105,819.906908507898,3.2037037037037e-06,3.50358333333333,0,0.490779166666667,1.1930775,458.605547134072
23012,8.8e+07,3.32734031808613e-08,2.41704545454545e-08,9.10294863540675e-09,0.0368619895916733,1.32862408791953,0.700893983894825,600.4824602,0.088212964,71033.2017991743,0.0501758592325008,220190.091483014,482.041147499316,3.2037037037037e-06,3.53642857142857,0,0.490367582417582,1.19305549450549,399.654677498458
23013,75100000,3.66324324543578e-08,2.17709720372836e-08,1.48614604170741e-08,0.0362543763128939,1.1648694497668,0.642050351309974,537.6466693,0.106626794,74199.3404176641,0.0623565074357988,276873.128001368,607.279939960456,3.2037037037037e-06,3.57138364779874,0,0.489929559748428,1.1930320754717,271.243368910936
23014,2.7e+07,4.08153745685232e-08,3.01851851851852e-08,1.0630189383338e-08,0.1216255,0.822426662383948,0.509075705568041,675.9251308,0.144171952,20630.9639123024,0.031530478239334,68298.5070948777,916.106245083173,3.2037037037037e-06,4.29092592592593,0,0.480912962962963,1.19255,395.323428702367
23015,1043800000,3.21009118306786e-08,1.65108258287028e-08,1.55900860019757e-08,0.0756151739527335,3.78191201827859,1.40774890589859,540.6097967,0.096191216,815019.366804561,0.0256011254312456,2659268.92940557,2295.16940949043,3.20780369069303e-06,3.98531147540984,0,0.48474262295082,1.19275475409836,392.513892994389
23016,5.5e+07,2.11682222141099e-08,5.85454545454546e-09,1.53136767595644e-08,0.0971100090171325,0.516947349350009,0.373549758099878,554.3847856,0.060350306,20515.1680497085,0.0047979706510337,24440.7915953895,NA,3.57506313131313e-06,4.31263636363636,0,0.480640909090909,1.19253545454545,2250.33627840332
23017,61900000,2.17069344560857e-08,1.2794830371567e-08,8.91210408451866e-09,0.0694738686423708,0.810738818609298,0.504241086000919,769.5273085,0.061052178,23103.1990615645,0.00904361459584744,59056.5891996427,1386.28762435495,4.01902887139108e-06,3.50173228346457,0,0.490802362204724,1.19307874015748,1048.14722351718
23018,9e+06,2.12316001249305e-08,7.66666666666667e-09,1.35649334582639e-08,0.0546472592444133,0.239300123276191,0.223535343168778,645.6859471,0.08729407,2981.79678366225,0.0045526437559493,10827.4681995016,NA,3.73421717171717e-06,3.47,0,0.4912,1.1931,831.219250352015
23022,241500000,3.99914617278542e-08,3.39213250517598e-08,6.0701366760944e-09,0.111212438488116,2.60743414720295,1.09865115550833,597.9876568,0.11934188,160771.396966003,0.0297403245756907,537438.885183607,1388.88947453857,3.2037037037037e-06,4.72377777777778,0,0.475488888888889,1.19226,449.353417956528
23033,180630000,3.24494903401923e-08,2.18236173393124e-08,1.06258730008799e-08,0.0642951231774761,1.80874226522189,0.86093171950603,564.4738895,0.121399958,133541.629501145,0.0326699629482579,537027.747977048,823.419116355556,3.2037037037037e-06,3.80493297587131,0,0.487002949061662,1.19287560321716,336.351335066805
24001,657800000,2.95341064424407e-08,1.70796594709638e-08,1.24544469714769e-08,0.0461920762286861,3.05354915385359,1.2206398041285,636.9542328,0.09250241,485232.618201246,0.0398947029192008,1478896.69471716,860.661295233803,3.31002858962515e-06,3.65581254724112,0,0.488871579743008,1.19297551020408,444.791040746632
24002,9.3e+07,2.31012484941408e-08,1e-08,1.31012484941408e-08,0.0489205,0.878536584326458,0.531974504179337,690.3759259,0.052623378,55519.5131977402,0.0143947389458552,107748.145403946,2032.74938741905,3.54473658150129e-06,3.47,0,0.4912,1.1931,863.123904837012
24003,171900000,4.05301739698301e-08,2.27806864456079e-08,1.77494875242222e-08,0.0332427554396872,1.80276749360532,0.859034745163938,568.1854458,0.129921463,145428.068026132,0.0606105996876612,577074.087929416,420.3060313976,3.19454258717782e-06,3.65853801169591,0,0.488837426900585,1.19297368421053,297.882028660808
24004,74900000,2.8361615092258e-08,1.63818424566088e-08,1.19797726356491e-08,0.0657417967186875,1.00911499196078,0.583460361184222,595.2395815,0.101615733,50573.7845168475,0.0342169652999336,165359.470933336,843.225346752459,3.2037037037037e-06,4.16853333333333,0,0.482446666666667,1.192632,452.952586127925
24005,178500000,2.35448938698857e-08,8.95238095238095e-09,1.45925129175047e-08,0.0546373186593297,1.15161354542225,0.637170157909653,726.0378366,0.077811994,108641.112975827,0.0169232332659343,219914.630626865,1009.07699590928,3.31115898121918e-06,3.47,0,0.4912,1.1931,811.678602243003
24006,36500000,3.56817637920474e-08,2.12876712328767e-08,1.43940925591707e-08,0.0308620862086209,0.803024667740662,0.501037434802646,567.0236095,0.131213306,28431.5245065077,0.0549962165271886,113021.003123656,381.604606574677,3.2037037037037e-06,3.69704225352113,0,0.488354929577465,1.19294788732394,322.948823592244
24007,44600000,2.52560974620442e-08,1.23318385650224e-08,1.29242588970218e-08,0.0491185,0.675615682174415,0.446530092477352,766.0506365,0.079301164,28722.665992971,0.0205071961326784,63204.0354137179,NA,3.2037037037037e-06,3.47,0,0.4912,1.1931,705.651145659601
24008,4.55e+08,3.27980688497061e-08,1.71978021978022e-08,1.56002666519039e-08,0.0426417461113899,2.54835865313342,1.08199341503897,614.3034714,0.110045017,363526.264177763,0.0478579859422218,1249282.13439387,601.305595024741,3.2002455338893e-06,3.74133554083885,0,0.487799889624724,1.19291821192053,364.209162585006
24009,1008300000,2.70940568758442e-08,1.47743727065358e-08,1.23196841693084e-08,0.0501434302908726,3.51615317314249,1.34100204929191,659.9355513,0.084219361,689625.436840899,0.0318653023694662,1825941.7482367,996.061172288892,3.46627840489892e-06,3.59242529880478,0,0.489665886454183,1.19301797808765,552.208196660002
24011,20500000,4.98467268604712e-08,2.7609756097561e-08,2.22369707629103e-08,0.0319073583367305,0.685372370321419,0.450818759187181,499.3277557,0.142118421,22120.8773650605,0.078048432599335,95910.7038656899,274.7358026574,3.2037037037037e-06,4.03232558139535,0,0.484153488372093,1.19272325581395,213.740481236667
25001,818400000,3.55550079704061e-08,2.24755620723363e-08,1.30794458980698e-08,0.0356318764509943,3.90711746355289,1.43865026372568,571.6194568,0.094050213,780400.390546864,0.0345371974382197,2379498.21463736,1912.13765776697,3.36145240664443e-06,3.73091818716892,0,0.487930429664509,1.19292519128899,343.938060119421
25002,217300000,4.99417937267023e-08,3.53796594569719e-08,1.45621342697304e-08,0.0280001013890297,2.52595183010286,1.07564169195087,595.5329237,0.130130642,214745.099058965,0.0450429836321996,793409.6818319,391.575814886664,3.19663123902684e-06,3.59735891647856,0,0.489604063205418,1.19301467268623,273.881205354436
25003,11400000,6.03674600567055e-08,4.92105263157895e-08,1.1156933740916e-08,0.0251165,0.682338391855537,0.44948733158968,677.5850296,0.086839135,7991.30716352765,0.0340319779139108,42479.4134829614,NA,3.2037037037037e-06,3.63791666666667,0,0.489095833333333,1.1929875,268.365287213124
25004,250100000,2.04076872842616e-08,6.44942023190724e-09,1.39582670523544e-08,0.0558503708157947,1.15700586558582,0.639157601091984,649.310249,0.042357005,109689.201085297,0.00460522428193227,167088.713529207,2967.65209151194,4.09838996362434e-06,3.60493303571429,0,0.489509151785714,1.19300959821429,1496.80965708245
25005,196300000,2.30061816279098e-08,9.63830871115639e-09,1.33678729167534e-08,0.0497924169667867,1.25308041721192,0.67406774532066,492.2364676,0.081704088,171158.214282448,0.0186316854043292,320423.217632624,1970.33863027301,3.71888757297349e-06,3.51842377260982,0,0.491062532299742,1.1927015503876,612.627266682855
25006,86100000,3.57134527474578e-08,2.70150987224158e-08,8.69835402504199e-09,0.0281955,1.38938700368184,0.722103980638924,477.8847644,0.093613746,93134.6929790635,0.0253245897683412,305363.362947906,3598.26050087823,3.2037037037037e-06,4.12225433526012,0,0.483026589595376,1.19266300578035,281.959168804047
25007,78200000,2.28160478954477e-08,9.60358056265985e-09,1.32124673327879e-08,0.0391677535868366,0.789474933737608,0.495385337302725,654.3167657,0.053248722,54416.4379617722,0.0131746390755249,74999.8344575274,NA,3.71574931412894e-06,3.47,0,0.4912,1.1931,1042.66896807999
25008,509200000,4.15125315875508e-08,2.8136292223095e-08,1.33762393644557e-08,0.031542865828942,3.44822826492099,1.32367567888694,568.1310005,0.111383921,541644.627415856,0.0413445636158204,1798666.39732715,1413.6674467016,3.20349285377444e-06,3.78971596474045,0,0.487193633692458,1.19288579823702,283.098633941614
25009,1.264e+09,3.06115309263924e-08,1.63647151898734e-08,1.4246815736519e-08,0.0405503477472029,4.14329770653763,1.49605770098493,584.4161583,0.078567026,1013595.5753431,0.0280902300902219,2705448.14703745,2706.46866554063,3.53537329242457e-06,3.67666666666667,0,0.488610256410256,1.19296153846154,467.205406019006
25011,1.3e+07,4.63609417653334e-08,3.21538461538462e-08,1.42070956114872e-08,0.0283325,0.588988096653914,0.407494667148899,815.1547144,0.13284809,7935.50176460216,0.0522125464544554,35749.9920055664,NA,3.2037037037037e-06,3.47,0,0.4912,1.1931,363.636444952935
25012,25100000,4.99734826821126e-08,3.9601593625498e-08,1.03718890566146e-08,0.0291685,0.908262888155186,0.543907812704138,511.4713424,0.121594642,24948.187368996,0.0531705494488475,101979.043322225,NA,3.13843074845679e-06,3.47,0,0.4912,1.1931,246.129000452486
25018,242100000,4.85791686440575e-08,3.73151590251962e-08,1.12640096188613e-08,0.0285473417721519,2.73815746698396,1.13507144349006,595.9107076,0.129412635,238115.904155643,0.0466276745905789,871102.620894246,374.791734158678,3.19734852753362e-06,3.58444219066937,0,0.489765922920892,1.19302332657201,277.923627128418
25019,14800000,2.63018329905856e-08,1.31756756756757e-08,1.31261573149099e-08,0.049043,0.402286707461233,0.31603950487187,530.801019,0.087709144,19907.5153086993,0.0308741652557381,46334.9302056539,1881.91349786168,2.98092144563919e-06,3.47,0,0.4912,1.1931,319.413451888486
25020,1.47e+08,2.0724576838365e-08,6.02040816326531e-09,1.47041686750997e-08,0.0509002006018054,0.85701813574743,0.523252034755277,664.1565935,0.045199613,66568.1390977869,0.00461813525194378,115067.900096865,2715.3087203184,4.23424555311891e-06,3.47,0,0.4912,1.1931,1277.50658416686
25021,70100000,2.09780884816478e-08,5.93437945791726e-09,1.50437090237305e-08,0.0499497285340841,0.587577344695998,0.40684371609308,713.0839915,0.050861016,30897.2484800107,0.00361556493677137,53624.1667248314,2349.77839890153,4.77891964951529e-06,3.47,0,0.4912,1.1931,1307.24642043788
25022,20400000,3.71394557409233e-08,3.06372549019608e-08,6.50220083896248e-09,0.0263318201013514,0.720208737103348,0.4659684454694,533.9005958,0.086528819,25265.0348535013,0.0320177765573814,101890.904797541,NA,3.2037037037037e-06,4.77975,0,0.4747875,1.1922225,200.214141198718
25023,58200000,5.71668755602607e-08,5.15463917525773e-08,5.62048380768341e-09,0.0254839898883505,1.57789828569525,0.786026015817538,619.6916158,0.114223404,53169.0541799236,0.0354208993411943,207776.357034746,365.654007926526,3.2037037037037e-06,3.873,0,0.48615,1.19283,280.108867200263
