"id","length","NULL","Principal","SecondaryA","SecondaryU","Unproductive","SecondaryB"
"6001",61982.7986361776,3366.05481314086,0,17.2957463425118,0,0,0
"3003",21138.056416709,3292.9215543766,0,0,0,0,0
"3005",18819.6416268844,3185.67141996442,0,0,0,0,0
"1001",8393.07654349746,621.929723370121,0,699.02886413705,0,0,0
"2001",18641.2086465858,3251.31970239872,0,0,0,0,0
"6007",61982.7986361776,3366.05481314086,0,17.2957463425118,0,0,0
"8001",175906.055301264,3015.27963986862,0,23.3039762241511,543.68826611249,0,0
"7007",0,NA,NA,NA,NA,NA,NA
"7008",0,NA,NA,NA,NA,NA,NA
"11001",109915.61650016,2999.43725842387,0,13.6530316209709,262.743357913578,0,0
"11004",2688.17220303383,3159.92880265945,0,0,0,0,0
"12002",101869.285204202,3251.09656238671,0,0,215.389682806491,0,0
"12003",35359.686794251,3001.52859651328,0,0,614.0758689039,0,0
"15041",7500.20554576961,3984.06620911476,0,0,0,0,0
"16004",26589.5627071528,3055.72235735152,0,0,0,0,750.162856507701
"18021",0,NA,NA,NA,NA,NA,NA
"15010",32064.4802768165,3303.05516129032,0,0,0,0,69.3317631627995
"15012",95762.28931658,3327.43420968161,0,0,220.100803502957,0,0
"19012",1383.90756886165,713.747571844867,0,414.012209623291,0,0,2043.49849384791
"18014",0,NA,NA,NA,NA,NA,NA
"18022",0,NA,NA,NA,NA,NA,NA
"19001",48160.3859847969,1084.77761684396,0,2029.57983656314,0,0,17.9238825218442
"23001",220492.520346688,0,1750.79028676473,596.600184800841,5.48998518072962,0,1626.06047932833
"23003",139911.140179755,0,1792.90743882315,496.576737052333,8.65192484036517,0,1541.8227036088
"20002",4582.51533120179,0,0,2329.31812029959,260.87924220773,0,2391.16629753523
"20004",1929.98967922368,0,0,2044.17004406389,257.04953345828,0,2380.46233816643
"54029",126768.995942624,0,0,359.762594205486,0,0,1886.93957840932
"54026",823.357931851347,0,80.7057793601514,0,71.7280853422345,0,610.172459539864
"76015",16483.1076392661,0,0,0,0,0,4239.71139551587
"37027",0,NA,NA,NA,NA,NA,NA
"41002",0,NA,NA,NA,NA,NA,NA
"47006",15954.9642870955,0,0,1737.36264531347,0,0,0
"41012",13511.6496704591,0,178.745174747167,1178.43102453652,434.955189911684,847.023224210999,164.48455086706
"38007",10633.821778321,0,232.334719447419,248.837680069751,0,105.075624930933,1179.54424552615
"33022",71374.9384253193,0,90.1064616584213,424.392045200419,12.5593258973909,35.7220731821582,1353.91575924217
"33024",28789.4886602833,0,169.755795940315,355.352017893513,0,49.3532139704219,1081.39935453453
"39100",3762.15524874072,0,370.996064711527,0,476.414817783682,0,2110.93886978525
"40013",6862.76936655988,0,155.143115245136,1333.74006758547,194.930893731498,423.30852018357,114.704497744418
"39028",5029.10526535072,0,370.058524699281,54.2929402945633,222.250386312069,261.528697584002,1947.37138004061
"39110",12587.0743506266,0,1018.53182926032,172.49853257891,483.198504340873,0,988.953511213419
"39112",3375.74018055623,0,259.52756267876,1288.47377344966,173.106840567391,141.324584185213,1765.17093758435
"35008",9802.14827865639,0,260.010750357443,0,0,23.6059840551484,1103.5452414739
"39119",0,NA,NA,NA,NA,NA,NA
"47020",12090.6758223214,0,0,1691.58242996541,0,0,41.8149798958142
"43023",4398.32557077793,106.065495100233,252.771846237948,1257.80024624455,289.78388168173,514.806026508023,416.291482792562
"39138",81424.3323993983,0,317.769995618023,418.734761429316,97.5952868872692,337.992492134636,574.728615725705
"43017",1097.30858788024,0,200.765657082672,7.10839761669432,199.817071224646,102.008293865141,539.230889413685
"58003",8619.6055044247,0,128.650908704833,1448.77957220172,43.3496597066628,0,19.2779459460447
"43012",8217.79747364806,141.585187522343,79.3661291385463,416.984260600969,287.989436056744,122.813123037466,1237.39705392925
"47015",16159.7793486922,0,0,1701.73747130122,0,0,0
"39129",186292.573182013,0,386.174128004147,535.309929445667,319.876094393633,0,1346.0257889609
"39131",12867.8152371124,0,215.837417177305,1034.81154155225,0,94.326633592794,481.680942340833
"39095",7020.54576914563,0,285.45001729788,834.143098711323,0,98.6509836133117,131.604147067694
"56004",39317.3199198805,0,0,1280.27365961628,0,0,1271.55448548223
"56006",7521.64629913252,0,0,612.846402951633,0,0,1977.46139065468
"27075",30740.2183658878,0,1527.59152298014,1451.19120097352,0,0,1015.79637240531
"28058",2642.57189106345,0,14.1388589878563,917.608592670055,0,0,964.543240315433
"31011",3060.45591798562,0,216.158628642119,178.968286505513,310.386671321632,0,867.262752912329
"33002",160051.383521663,0,45.1578704720875,130.043592309429,95.0802396227914,10.6642055696437,1574.86467323463
"33004",62598.0860388861,0,131.117805743075,0,6.4837406154019,23.1431481577214,1300.14937844307
"28066",5431.91101485645,0,1071.27634962566,0,0,0,644.104853539147
"30004",8812.01747965335,0,457.501682807741,402.569891530025,207.047739961557,269.910009230464,985.217856720644
"30006",4091.58460404264,0,78.3597930404308,1171.22854520319,266.979254048219,0,845.415437724579
"39098",0,NA,NA,NA,NA,NA,NA
"45012",40842.5271042009,0,230.516737103798,1528.88890052088,0,0,0
"31005",38509.1172982038,0,1.93065424217388,0,198.36467192941,0,1793.89770312797
"31028",3602.74574181736,0,9.7589321872038,0,250.903314103849,0,1069.73311303356
"69045",32280.053077518,0,1075.38560929143,2746.31534712874,0,0,1009.87122364808
"54038",26722.5777083124,0,0,0,0,0,2352.24641668478
"67025",12152.793269667,0,550.834064648127,527.485087352542,0,0,1053.28505855182
"39120",8166.12374099192,0,378.15204402657,701.430688549523,481.108535843532,848.18549539424,270.328924171761
"39093",9015.89422423869,0,218.831960783162,1005.77319329539,0,82.3255452501014,452.060078642628
"42027",16041.8711817311,0,420.695271497534,874.450665909694,454.224188859467,636.214678023973,269.473146475078
"39123",7058.15036099656,0,305.132393001999,156.920399176837,222.942402392994,318.006010149519,590.059842527179
"41017",0,NA,NA,NA,NA,NA,NA
"42005",7975.87513909565,19.9784318074583,455.88120102293,979.189107412231,504.831301339399,591.858698636158,593.753784960447
"34008",2767.14067247787,0,700.932401498364,0,116.85306449981,38.5899694977598,475.850659746046
"41018",10298.6948044774,0,139.419271447114,383.545097757629,710.040659973529,1338.59857054063,287.607432568963
"67027",123705.704586253,22.790865117264,745.279205927477,569.342506069277,0.077296026701822,0,1489.03163706431
"38014",2162.61866541487,0,206.989741721656,24.3284981204071,0,78.4010196233256,893.190549982226
"40004",31083.8638743788,0,247.958848699757,1632.44584622966,356.692839948581,616.748285130361,338.97640681216
"42008",8020.30461736644,0,389.15049320692,838.822387082683,534.298252706992,806.70752038455,293.298672153565
"67008",17543.3670922244,0,252.888800538002,73.8491272825946,0,0,1458.4188083062
"70005",0,NA,NA,NA,NA,NA,NA
"75001",9980.35950562884,0,0,0,0,0,3700.04402965059
"69012",7899.53615140994,0,865.59965106902,2872.48168391366,0,0,920.069421264366
"88001",3994.78574096624,3225.86767109495,0,0,0,0,0
"108001",0,NA,NA,NA,NA,NA,NA
